id,city,position,salary,link
1381,Чайковский,Руководитель (Прораб) строительного участка сетей НВК,от 140 000 руб.,https://bashkortostan.rabota.ru/vacancy/48604344/
1382,Бавлы,Фармацевт,20 000 — 25 000 руб.,https://bashkortostan.rabota.ru/vacancy/47044727/
1383,,,,https://bashkortostan.rabota.ru/vacancy/52098462/
1384,Благовещенск,Продавец-кассир,по договоренности,https://bashkortostan.rabota.ru/vacancy/50431343/
1385,Михайловка,Машинист автокрана,от 77 000 руб.,https://bashkortostan.rabota.ru/vacancy/45793652/
1386,Поселок Зубово,Менеджер по продажам в офис (теплая база),130 000 — 500 000 руб.,https://bashkortostan.rabota.ru/vacancy/51934264/
1387,Поселок Зубово,Стропальщик,64 000 — 65 000 руб.,https://bashkortostan.rabota.ru/vacancy/51963817/
1388,Тверь,Наладчик технического оборудования,130 000 — 140 000 руб.,https://bashkortostan.rabota.ru/vacancy/51935123/
1389,Светогорск,Охранник,от 106 000 руб.,https://bashkortostan.rabota.ru/vacancy/50322641/
1390,Поселок Зубово,Менеджер-кассир,по договоренности,https://bashkortostan.rabota.ru/vacancy/50283345/
1391,Москва,Учитель информатики,по договоренности,https://bashkortostan.rabota.ru/vacancy/51933458/
1392,Поселок городского типа Кольцово,Маляр-штукатур отделочник,151 800 руб.,https://bashkortostan.rabota.ru/vacancy/51931732/
1393,Кудрово,Охранник,от 87 000 руб.,https://bashkortostan.rabota.ru/vacancy/50312821/
1394,Станица Михайловская,Разнорабочий,30 000 — 60 000 руб.,https://bashkortostan.rabota.ru/vacancy/48342013/
1395,Сим,Слесарь МСР,от 117 500 руб.,https://bashkortostan.rabota.ru/vacancy/51923851/
1396,Поселок городского типа Сарс,Помощник машиниста электровоза,90 000 — 140 000 руб.,https://bashkortostan.rabota.ru/vacancy/51920667/
1397,Усинск,Сварщик,262 800 — 289 080 руб.,https://bashkortostan.rabota.ru/vacancy/51917867/
1398,Михайловка,Маляр по дереву и МДФ,50 000 — 70 000 руб.,https://bashkortostan.rabota.ru/vacancy/51917466/
1399,Казань,Курьер,110 000 — 215 000 руб.,https://bashkortostan.rabota.ru/vacancy/51640924/
1400,Воткинск,Помощник бурильщика капитального ремонта скважин,от 70 000 руб.,https://bashkortostan.rabota.ru/vacancy/50586991/
1401,Михайловка,Менеджер в отдел сопровождения,от 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/50546430/
1402,Сургут,Машинист ППДУ (паровой передвижной депарафинизационной установки),от 90 000 руб.,https://bashkortostan.rabota.ru/vacancy/50471632/
1403,Новый Уренгой,Машинист автокрана,180 000 — 200 000 руб.,https://bashkortostan.rabota.ru/vacancy/50462256/
1404,Новый Уренгой,Каменщик (бригада),120 000 — 150 000 руб.,https://bashkortostan.rabota.ru/vacancy/50455577/
1405,Поселок Жуково,Автомеханик-автослесарь,от 70 000 руб.,https://bashkortostan.rabota.ru/vacancy/50450601/
1406,Село Зеленая Поляна,Повар,по договоренности,https://bashkortostan.rabota.ru/vacancy/50442974/
1407,,,,https://bashkortostan.rabota.ru/vacancy/50080136/
1408,Орск,Электромонтажник,110 000 — 115 000 руб.,https://bashkortostan.rabota.ru/vacancy/50056667/
1409,Поселок Салым,Слесарь по ремонту нефтепромыслового оборудования,120 000 — 132 000 руб.,https://bashkortostan.rabota.ru/vacancy/50012221/
1410,Красноярск,Электромонтажник,от 122 000 руб.,https://bashkortostan.rabota.ru/vacancy/49763586/
1411,Мегион,Водитель категории Е,150 000 — 180 000 руб.,https://bashkortostan.rabota.ru/vacancy/49744906/
1412,Подольск,Разнорабочий,98 000 — 150 000 руб.,https://bashkortostan.rabota.ru/vacancy/48867158/
1413,Поселок городского типа Магистральный,Электромонтажник-слаботочник,от 90 000 руб.,https://bashkortostan.rabota.ru/vacancy/48778884/
1414,Балаково,Электромонтажник,от 90 000 руб.,https://bashkortostan.rabota.ru/vacancy/47926219/
1415,Ханты-Мансийск,"Водитель категории С, Е",от 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/46778141/
1416,Рязань,Монтажник РЭА и П,171 600 — 205 920 руб.,https://bashkortostan.rabota.ru/vacancy/52114017/
1417,Поселок Жуково,Уборщик/ца,от 35 000 руб.,https://bashkortostan.rabota.ru/vacancy/50385751/
1418,Поселок Зубово,Упаковщик,от 40 000 руб.,https://bashkortostan.rabota.ru/vacancy/50102179/
1419,Радужный,Водитель категории С,120 000 — 130 000 руб.,https://bashkortostan.rabota.ru/vacancy/46913279/
1420,Село Туруханск,Кладовщик,от 120 000 руб.,https://bashkortostan.rabota.ru/vacancy/49969240/
1421,Якутск,Специалист по охране труда и промышленной безопасности (Ленск),195 400 — 229 800 руб.,https://bashkortostan.rabota.ru/vacancy/51922586/
1422,,Управляющий студии красоты,от 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/50106525/
1423,Мончегорск,Уборщик/ца служебных помещений,от 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/50102300/
1424,Санкт-Петербург,Менеджер по привлечению клиентов (удаленно),60 000 — 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/49906128/
1425,Губкинский,"Водитель категории C, Допог",120 000 — 135 000 руб.,https://bashkortostan.rabota.ru/vacancy/47604905/
1426,Брянск,Менеджер / Руководитель проекта,35 000 — 120 000 руб.,https://bashkortostan.rabota.ru/vacancy/48564599/
1427,Мензелинск,Водитель автомобиля (грузоподъемность 10-21 т),70 000 — 90 000 руб.,https://bashkortostan.rabota.ru/vacancy/50608307/
1428,Новый Уренгой,Специалист-отделочник,140 000 — 170 000 руб.,https://bashkortostan.rabota.ru/vacancy/50379816/
1429,Михайловка,Тракторист,от 45 000 руб.,https://bashkortostan.rabota.ru/vacancy/50550191/
1430,Москва,Электрик,160 000 руб.,https://bashkortostan.rabota.ru/vacancy/50377719/
1431,Челябинск,Программист 1С (удаленно),до 150 000 руб.,https://bashkortostan.rabota.ru/vacancy/50212200/
1432,Москва,Электросварщик,от 160 000 руб.,https://bashkortostan.rabota.ru/vacancy/42544976/
1433,Нефтеюганск,Машинист экскаватора,до 180 000 руб.,https://bashkortostan.rabota.ru/vacancy/50534819/
1434,Венев,Руководитель проекта,от 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/52233746/
1435,Венев,Рабочий (сельское хозяйство),от 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/52233997/
1436,Москва,Столяр-плотник,от 160 000 руб.,https://bashkortostan.rabota.ru/vacancy/47927134/
1437,Серпухов,Охранник ГБР,50 000 — 200 000 руб.,https://bashkortostan.rabota.ru/vacancy/51277981/
1438,Москва,"Менеджер магазина ""Клубника в шоколаде""",от 35 000 руб.,https://bashkortostan.rabota.ru/vacancy/49984441/
1439,Долгопрудный,Токарь,от 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/51657873/
1440,Новосибирск,Фрезеровщик,150 000 — 230 000 руб.,https://bashkortostan.rabota.ru/vacancy/51930896/
1441,,,,https://bashkortostan.rabota.ru/vacancy/50178595/
1442,Тында,Врач-стоматолог-ортопед,100 000 — 150 000 руб.,https://bashkortostan.rabota.ru/vacancy/50359643/
1443,Тында,Врач-стоматолог,100 000 — 120 000 руб.,https://bashkortostan.rabota.ru/vacancy/50359629/
1444,Нефтеюганск,Фельдшер,120 000 — 150 000 руб.,https://bashkortostan.rabota.ru/vacancy/52110776/
1445,Одинцово,Горничная в санаторий,55 000 — 85 000 руб.,https://bashkortostan.rabota.ru/vacancy/50100519/
1446,Дедовск,Разнорабочий- завхоз,50 000 — 70 000 руб.,https://bashkortostan.rabota.ru/vacancy/52093597/
1447,Москва,Санитар/ка,от 67 500 руб.,https://bashkortostan.rabota.ru/vacancy/51959144/
1448,Москва,Санитар,от 67 500 руб.,https://bashkortostan.rabota.ru/vacancy/51954682/
1449,Новосибирск,Оператор станка с ЧПУ,от 150 000 руб.,https://bashkortostan.rabota.ru/vacancy/51930826/
